Interstate,Direction,MP From,MP To,2014 Slab ID,BY Length (ft),2014,2015,2016,2017,2018,Replaced,Year Replaced,Replaced and Broken,Possibly OR,possibly_replaced_or_bridge,x,y
I-16,WB,19.33230218,19.32825483,775,21.37,NC,NC,NC,T1,T2,,,,,0,-83.43018784431098,32.65198309085616
I-16,WB,19.32825483,19.32525861,776,15.82,NC,NC,NC,NC,NC,,,,,0,-83.43024615114663,32.6519954507717
I-16,WB,19.32525861,19.32080975,777,23.49,NC,NC,NC,NC,NC,,,,,0,-83.43028931512104,32.65200460085251
I-16,WB,19.32080975,19.31663929,778,22.02,NC,NC,NC,NC,NC,,,,,0,-83.43035340625575,32.652018187400294
I-16,WB,19.31663929,19.31362982,779,15.89,NC,NC,NC,NC,NC,,,,,0,-83.43041348657815,32.65203092397053
I-16,WB,19.31362982,19.31040444,780,17.03,NC,NC,NC,NC,NC,,,,,0,-83.43045684154252,32.652040115054874
I-16,WB,19.31040444,19.30598588,781,23.33,NC,NC,NC,NC,NC,,,,,0,-83.43050330693197,32.65204996568585
I-16,WB,19.30598588,19.30183247,782,21.93,NC,NC,NC,NC,NC,,,,,0,-83.4305669615137,32.65206346066078
I-16,WB,19.30183247,19.29881164,783,15.95,NC,NC,NC,NC,NC,,,,,0,-83.4306267962743,32.65207614608739
I-16,WB,19.29881164,19.29557489,784,17.09,NC,NC,NC,NC,NC,,,,,0,-83.43067031494387,32.652085372542516
I-16,WB,19.29557489,19.29114118,785,23.41,NC,NC,NC,NC,NC,,,,,0,-83.43071694403842,32.65209525859422
I-16,WB,19.29114118,19.28696125,786,22.07,NC,NC,NC,NC,NC,,,,,0,-83.43078081689357,32.65210880082658
I-16,WB,19.28696125,19.28388549,787,16.24,NC,NC,NC,NC,NC,,,,,0,-83.43084103363427,32.65212156816639
I-16,WB,19.28388549,19.28065822,788,17.04,NC,NC,NC,NC,NC,,,,,0,-83.43088534355094,32.65213096306343
I-16,WB,19.28065822,19.27624913,789,23.28,NC,NC,NC,NC,NC,,,,,0,-83.4309318362218,32.65214082091658
I-16,WB,19.27624913,19.27207867,790,22.02,NC,NC,NC,NC,CC,,,,,0,-83.43099535437725,32.65215428893818
I-16,WB,19.27207867,19.26904458,791,16.02,NC,L1,L2,L2,L2,,,,,0,-83.4310554346938,32.65216702829353
I-16,WB,19.26904458,19.26581541,792,17.05,L1,L2,L2,L2,L2,,,,,0,-83.43109914435153,32.652176296605084
I-16,WB,19.26581541,19.26219988,793,19.09,NC,L1,L1,L1,NC,,,1.0,,0,-83.43114566430529,32.65218616097353
I-16,WB,19.26219988,19.25977185,794,12.82,R,R,R,R,R,,,,,1,-83.43119775028245,32.65219720578348
I-16,WB,19.25977185,19.25720556,795,13.55,R,R,R,R,R,,,,,1,-83.43123272892166,32.65220462310563
I-16,WB,19.25720556,19.25416768,796,16.04,NC,NC,NC,NC,NC,,,,,0,-83.43126969932403,32.65221246288567
I-16,WB,19.25416768,19.25095556,797,16.96,NC,NC,NC,NC,NC,,,,,0,-83.43131346354916,32.65222174346416
I-16,WB,19.25095556,19.24651806,798,23.43,NC,NC,NC,NC,NC,,,,,0,-83.43135973794148,32.65223155650066
I-16,WB,19.24651806,19.24235328,799,21.99,NC,NC,NC,NC,NC,,,,,0,-83.4314236653591,32.652245113330544
I-16,WB,19.24235328,19.23933624,800,15.93,NC,NC,NC,NC,NC,,,,,0,-83.43148366381833,32.652257837244804
I-16,WB,19.23933624,19.23611843,801,16.99,NC,NC,NC,NC,NC,,,,,0,-83.43152712791324,32.65226705488054
I-16,WB,19.23611843,19.23173586,802,23.14,NC,NC,NC,NC,NC,,,,,0,-83.43157348415725,32.65227688602636
I-16,WB,19.23173586,19.22755214,803,22.09,CC,CC,CC,CC,CC,,,,,0,-83.43163662032424,32.652290276085935
I-16,WB,19.22755214,19.2245332,804,15.94,L2,L2,SS,L2,L2,,,1.0,,0,-83.43169689162565,32.65230305884738
I-16,WB,19.2245332,19.22130025,805,17.07,NC,NC,NC,NC,NC,,,,,0,-83.43174038300346,32.652312282985555
I-16,WB,19.22130025,19.21690252,806,23.22,NC,NC,NC,NC,NC,,,,,0,-83.43178695752124,32.65232216119404
I-16,WB,19.21690252,19.2127207,807,22.08,NC,NC,NC,NC,NC,,,,,0,-83.43185031196138,32.65233559860229
I-16,WB,19.2127207,19.20969418,808,15.98,NC,NC,NC,NC,NC,,,,,0,-83.43191055597617,32.65234837659087
I-16,WB,19.20969418,19.2064688,809,17.03,NC,NC,NC,NC,NC,,,,,0,-83.4319541564901,32.65235762461667
I-16,WB,19.2064688,19.20206918,810,23.23,NC,NC,NC,NC,NC,,,,,0,-83.43200062186845,32.652367480472336
I-16,WB,19.20206918,19.19789872,811,22.02,NC,NC,NC,NC,NC,,,,,0,-83.43206400359067,32.652380924759996
I-16,WB,19.19789872,19.19486842,812,16.0,NC,NC,NC,NC,NC,,,,,0,-83.43212408389662,32.65239366907357
I-16,WB,19.19486842,19.19165819,813,16.95,NC,NC,NC,NC,NC,,,,,0,-83.43216773897771,32.65240292944456
I-16,WB,19.19165819,19.18723016,814,23.38,NC,NC,NC,NC,NC,,,,,0,-83.43221398607886,32.65241273982578
I-16,WB,19.18723016,19.18303319,815,22.16,NC,NC,NC,NC,NC,,,,,0,-83.43227777706494,32.652426272075644
I-16,WB,19.18303319,19.18003698,816,15.82,CC,CC,CC,CC,CC,,,,,0,-83.43233823935041,32.652439098527445
I-16,WB,19.18003698,19.1775919,817,12.91,R,R,R,R,R,,,,,1,-83.43238140331005,32.65244825552834
I-16,WB,19.1775919,19.17484758,818,14.49,R,R,R,R,R,,,1.0,,1,-83.43241662750185,32.652455728280735
I-16,WB,19.17484758,19.17244606,819,12.68,R,R,R,R,R,,,,,1,-83.43245616263239,32.652464115726644
I-16,WB,19.17244606,19.16829265,820,21.93,NC,NC,NC,T1,T2,,,,,0,-83.43249075928189,32.65247145558976
I-16,WB,19.16829265,19.16389493,821,23.22,NC,NC,NC,T1,T2,,,,,0,-83.43255059402293,32.65248415009725
I-16,WB,19.16389493,19.16087599,822,15.94,NC,NC,NC,NC,NC,,,,,0,-83.43261394845374,32.652497591728924
I-16,WB,19.16087599,19.15765818,823,16.99,NC,NC,NC,NC,NC,,,,,0,-83.43265743982379,32.65250681936562
I-16,WB,19.15765818,19.15330591,824,22.98,NC,NC,NC,NC,NC,,,,,0,-83.43270379605772,32.65251665507156
I-16,WB,19.15330591,19.15178886,825,8.01,R,R,R,R,R,,,,,1,-83.4327664956599,32.6525299588271
I-16,WB,19.15178886,19.1487775,826,15.9,SS,SS,SS,SS,SS,,,,,0,-83.43278835048172,32.65253459618186
I-16,WB,19.1487775,19.14740628,827,7.24,R,R,R,R,R,,,,,1,-83.43283173271192,32.65254380157274
I-16,WB,19.14740628,19.14370742,828,19.53,T2,T2,T2,T2,T2,,,,,0,-83.43285148663283,32.652547993318315
I-16,WB,19.14370742,19.14056158,829,16.61,NC,NC,NC,NC,NC,,,,,0,-83.43290477310681,32.652559300826766
I-16,WB,19.14056158,19.13741575,830,16.61,NC,NC,NC,NC,NC,,,,,0,-83.43295009252883,32.652568918132836
I-16,WB,19.13741575,19.13341196,831,21.14,NC,NC,NC,NC,NC,,,,,0,-83.43299541194966,32.65257853590199
I-16,WB,19.13341196,19.13033242,832,16.26,NC,NC,NC,NC,NC,,,,,0,-83.43305309121024,32.652590777581445
I-16,WB,19.13033242,19.12588734,833,23.47,NC,NC,NC,NC,NC,,,,,0,-83.43309745645561,32.65259990583005
I-16,WB,19.12588734,19.12170741,834,22.07,NC,NC,NC,NC,NC,,,,,0,-83.43316149458839,32.652612906784555
I-16,WB,19.12170741,19.11868847,835,15.94,NC,NC,NC,NC,NC,,,,,0,-83.43322171280644,32.6526251324901
I-16,WB,19.11868847,19.11545173,836,17.09,NC,NC,NC,NC,T1,,,,,0,-83.4332652052572,32.65263396263795
I-16,WB,19.11545173,19.11100855,837,23.46,NC,NC,NC,NC,NC,,,,,0,-83.43331183549424,32.65264342999083
I-16,WB,19.11100855,19.10680779,838,22.18,NC,NC,NC,NC,T1,,,,,0,-83.4333758463399,32.65265642638266
I-16,WB,19.10680779,19.10379263,839,15.92,NC,NC,NC,NC,NC,,,,,0,-83.43343636469213,32.65266871395128
I-16,WB,19.10379263,19.10059566,840,16.88,NC,NC,NC,NC,NC,,,,,0,-83.43347980257128,32.65267753369001
I-16,WB,19.10059566,19.09621877,841,23.11,NC,NC,NC,NC,NC,,,,,0,-83.43352585981972,32.65268688542135
I-16,WB,19.09621877,19.09203505,842,22.09,NC,NC,NC,NC,NC,,,,,0,-83.43358891568484,32.65269968889565
I-16,WB,19.09203505,19.08900475,843,16.0,NC,NC,NC,NC,NC,,,,,0,-83.43364918846922,32.6527119275404
I-16,WB,19.08900475,19.08579263,844,16.96,NC,NC,NC,NC,NC,,,,,0,-83.43369284462776,32.65272079228109
I-16,WB,19.08579263,19.08138164,845,23.29,NC,NC,NC,NC,NC,,,,,0,-83.43373912015548,32.65273018906015
I-16,WB,19.08138164,19.07722066,846,21.97,NC,NC,NC,NC,NC,,,,,0,-83.43380266715027,32.65274309326342
I-16,WB,19.07722066,19.07422255,847,15.83,NC,NC,NC,NC,NC,,,,,0,-83.43386261251146,32.652755266379955
I-16,WB,19.07422255,19.07101043,848,16.96,NC,NC,NC,NC,NC,,,,,0,-83.43390580482186,32.652764037625985
I-16,WB,19.07101043,19.06661649,849,23.2,NC,NC,NC,NC,NC,,,,,0,-83.43395208034802,32.65277343515141
I-16,WB,19.06661649,19.06246118,850,21.94,NC,NC,NC,NC,NC,,,,,0,-83.43401538177477,32.65278629051645
I-16,WB,19.06246118,19.05944792,851,15.91,NC,NC,NC,NC,NC,,,,,0,-83.43407524527858,32.65279844799214
I-16,WB,19.05944792,19.05622633,852,17.01,NC,NC,NC,NC,NC,,,,,0,-83.43411865586823,32.65280726428518
I-16,WB,19.05622633,19.05180777,853,23.33,R,R,R,R,R,1.0,2015.0,1.0,,0,-83.43416506781823,32.652816690292454
I-16,WB,19.05180777,19.04764489,854,21.98,NC,T2,T2,T2,T2,,,,,0,-83.43422872394895,32.65282961876917
I-16,WB,19.04764489,19.04461648,855,15.99,NC,NC,NC,NC,NC,,,,,0,-83.43428869659094,32.65284179944165
I-16,WB,19.04461648,19.04140625,856,16.95,NC,NC,NC,NC,NC,,,,,0,-83.43433232545974,32.652850660828925
I-16,WB,19.04140625,19.03697822,857,23.38,NC,NC,NC,NC,NC,,,,,0,-83.43437857369739,32.65286005440743
I-16,WB,19.03697822,19.03280208,858,22.05,NC,NC,NC,NC,NC,,,,,0,-83.4344423662511,32.652873011739736
I-16,WB,19.03280208,19.02978125,859,15.95,NC,NC,NC,NC,NC,,,,,0,-83.43450252988637,32.65288523231356
I-16,WB,19.02978125,19.02657102,860,16.95,NC,NC,NC,NC,NC,,,,,0,-83.43454604961298,32.65289407235742
I-16,WB,19.02657102,19.02215246,861,23.33,L1,L1,L1,CC,CC,,,,,0,-83.43459229784867,32.652903466829756
I-16,WB,19.02215246,19.01796874,862,22.09,NC,NC,NC,NC,NC,,,,,0,-83.43465595397413,32.65291639771332
I-16,WB,19.01796874,19.01491192,863,16.14,NC,NC,NC,NC,NC,,,,,0,-83.434716226747,32.65292864170188
I-16,WB,19.01491192,19.01170359,864,16.94,NC,NC,NC,NC,NC,,,,,0,-83.43476026488827,32.65293758800736
I-16,WB,19.01170359,19.00728124,865,23.35,NC,NC,NC,NC,NC,,,,,0,-83.43480648583649,32.652946977986154
I-16,WB,19.00728124,19.00311457,866,22.0,NC,NC,NC,NC,NC,,,,,0,-83.43487019652866,32.652959921479614
I-16,WB,19.00311457,19.00007859,867,16.03,NC,NC,NC,NC,NC,,,,,0,-83.43493022373201,32.65297211717057
I-16,WB,19.00007859,18.99574525,868,22.88,NC,NC,NC,NC,NC,,,,,0,-83.43497396173413,32.65298100382367
I-16,WB,18.99574525,18.99145358,869,22.66,NC,NC,NC,NC,NC,,,,,0,-83.43503639002262,32.65299368857102
I-16,WB,18.99145358,18.98822063,870,17.07,NC,NC,NC,NC,NC,,,,,0,-83.43509821755478,32.653006421544376
I-16,WB,18.98822063,18.98386267,871,23.01,NC,NC,NC,NC,NC,,,,,0,-83.43514478929278,32.65301725850093
I-16,WB,18.98386267,18.97946494,872,23.22,NC,NC,NC,NC,NC,,,,,0,-83.4352075670128,32.653031866768934
I-16,WB,18.97946494,18.97635888,873,16.4,NC,NC,NC,NC,NC,,,,,0,-83.43527091767085,32.653046608692954
I-16,WB,18.97635888,18.97192896,874,23.39,NC,NC,NC,NC,NC,,,,,0,-83.43531566145987,32.65305702094176
I-16,WB,18.97192896,18.96773388,875,22.15,NC,NC,NC,NC,NC,,,,,0,-83.43537947592418,32.6530718713789
I-16,WB,18.96773388,18.96472251,876,15.9,NC,NC,NC,NC,NC,,,,,0,-83.43543990732083,32.6530859348552
I-16,WB,18.96472251,18.9615066,877,16.98,NC,NC,NC,NC,NC,,,,,0,-83.43548328696853,32.65309603028132
I-16,WB,18.9615066,18.95708804,878,23.33,NC,NC,NC,NC,NC,,,,,0,-83.43552961315794,32.65310681161319
I-16,WB,18.95708804,18.95289675,879,22.13,NC,NC,NC,NC,NC,,,,,0,-83.43559326392281,32.653121625128826
I-16,WB,18.95289675,18.94987971,880,15.93,NC,NC,NC,NC,NC,,,,,0,-83.43565364075131,32.65313567702894
I-16,WB,18.94987971,18.94664296,881,17.09,NC,NC,NC,NC,NC,,,,,0,-83.43569710224554,32.65314579231863
I-16,WB,18.94664296,18.94223955,882,23.25,NC,NC,NC,NC,NC,,,,,0,-83.4357437285437,32.65315664437637
I-16,WB,18.94223955,18.93804447,883,22.15,NC,NC,NC,NC,NC,,,,,0,-83.43580716104343,32.653171408306385
I-16,WB,18.93804447,18.93502553,884,15.94,NC,NC,NC,NC,NC,,,,,0,-83.43586759243485,32.65318547407378
I-16,WB,18.93502553,18.9317869,885,17.1,NC,NC,NC,NC,NC,,,,,0,-83.43591108120991,32.653195596565396
I-16,WB,18.9317869,18.92739674,886,23.18,NC,NC,NC,NC,NC,,,,,0,-83.43595773478873,32.65320645589699
I-16,WB,18.92739674,18.92323197,887,21.99,NC,NC,NC,NC,NC,,,,,0,-83.43602097630594,32.65322117664415
I-16,WB,18.92323197,18.92018651,888,16.08,NC,NC,NC,L1,L1,,,,,0,-83.43608097116977,32.65323514203199
I-16,WB,18.92018651,18.91696492,889,17.01,NC,NC,NC,NC,NC,,,,,0,-83.43612484190182,32.65324535434204
I-16,WB,18.91696492,18.91253878,890,23.37,NC,NC,NC,NC,NC,,,,,0,-83.43617124993315,32.65325615750213
I-16,WB,18.91253878,18.90836454,891,22.04,NC,NC,NC,NC,NC,,,,,0,-83.43623500982018,32.65327100028848
I-16,WB,18.90836454,18.90532098,892,16.07,NC,NC,NC,NC,NC,,,,,0,-83.43629514109476,32.65328499877362
I-16,WB,18.90532098,18.90210318,893,16.99,NC,NC,NC,NC,NC,,,,,0,-83.43633898454155,32.65329520574811
I-16,WB,18.90210318,18.89769598,894,23.27,NC,NC,NC,NC,NC,,,,,0,-83.43638533800461,32.65330599731165
I-16,WB,18.89769598,18.89351605,895,22.07,NC,NC,NC,NC,NC,,,,,0,-83.43644882505986,32.65332077815565
I-16,WB,18.89351605,18.89048385,896,16.01,NC,NC,NC,NC,NC,,,,,0,-83.43650903817885,32.65333479728096
I-16,WB,18.89048385,18.88726226,897,17.01,NC,NC,NC,NC,NC,,,,,0,-83.43655271792574,32.65334496739034
I-16,WB,18.88726226,18.88285128,898,23.29,NC,NC,NC,NC,NC,,,,,0,-83.43659912595074,32.65335577307452
I-16,WB,18.88285128,18.87852173,899,22.86,NC,NC,NC,NC,NC,,,,,0,-83.43666266756597,32.65337056876203
I-16,WB,18.87852173,18.87544976,900,16.22,NC,NC,NC,NC,NC,,,,,0,-83.43672503601837,32.65338509232248
I-16,WB,18.87544976,18.87219029,901,17.21,NC,NC,NC,NC,NC,,,,,0,-83.43676928860596,32.65339542599032
I-16,WB,18.87219029,18.86778688,902,23.25,NC,NC,NC,NC,NC,,,,,0,-83.43681623619969,32.6534082038372
I-16,WB,18.86778688,18.86356339,903,22.3,NC,NC,NC,NC,NC,,,,,0,-83.43687966046117,32.65342546651628
I-16,WB,18.86356339,18.86051793,904,16.08,NC,NC,NC,NC,NC,,,,,0,-83.43694049319276,32.65344202421294
I-16,WB,18.86051793,18.85727551,905,17.12,NC,NC,NC,NC,NC,,,,,0,-83.43698435822913,32.653453963809014
I-16,WB,18.85727551,18.85283043,906,23.47,NC,NC,NC,NC,NC,,,,,0,-83.43703106030712,32.653466675827985
I-16,WB,18.85283043,18.84865808,907,22.03,NC,NC,NC,NC,NC,,,,,0,-83.43709508470874,32.653484103223825
I-16,WB,18.84865808,18.84567702,908,15.74,NC,NC,NC,NC,NC,,,,,0,-83.4371551808973,32.653500461743825
I-16,WB,18.84567702,18.84246679,909,16.95,NC,NC,NC,NC,NC,,,,,0,-83.43719811843678,32.65351214981719
I-16,WB,18.84246679,18.83808043,910,23.16,NC,NC,NC,NC,NC,,,,,0,-83.43724435676498,32.65352473661299
I-16,WB,18.83808043,18.83391565,911,21.99,NC,NC,NC,NC,NC,,,,,0,-83.43730753550636,32.65354193520232
I-16,WB,18.83391565,18.83087967,912,16.03,NC,NC,NC,NC,NC,,,,,0,-83.43736752257458,32.6535582653421
I-16,WB,18.83087967,18.82764482,913,17.08,NC,NC,NC,NC,NC,,,,,0,-83.43741125120984,32.65357016973714
I-16,WB,18.82764482,18.82323762,914,23.27,NC,NC,NC,NC,NC,,,,,0,-83.4374578441656,32.65358285412111
I-16,WB,18.82323762,18.8190861,915,21.92,NC,NC,NC,NC,NC,,,,,0,-83.43752132297502,32.65360013584713
I-16,WB,18.8190861,18.81604065,916,16.08,NC,NC,NC,NC,NC,,,,,0,-83.43758111908491,32.65361641539298
I-16,WB,18.81604065,18.8128039,917,17.09,NC,NC,NC,NC,NC,,,,,0,-83.43762498411373,32.65362835795572
I-16,WB,18.8128039,18.80841186,918,23.19,NC,T2,T2,T2,T2,,,,,0,-83.43767160434584,32.65364105088271
I-16,WB,18.80841186,18.80424708,919,21.99,NC,T2,T2,T2,T2,,,,,0,-83.43773486491725,32.65365827473466
I-16,WB,18.80424708,18.80122246,920,15.97,NC,NC,NC,NC,NC,,,,,0,-83.43779485197793,32.65367460776364
I-16,WB,18.80122246,18.79798761,921,17.08,NC,NC,NC,NC,NC,,,,,0,-83.43783841693205,32.65368646974607
I-16,WB,18.79798761,18.79357473,922,23.3,NC,NC,NC,NC,NC,,,,,0,-83.43788500988164,32.65369915646564
I-16,WB,18.79357473,18.78940996,923,21.99,NC,NC,NC,NC,NC,,,,,0,-83.43794857052012,32.65371646372802
I-16,WB,18.78940996,18.78638912,924,15.95,NC,NC,NC,NC,NC,,,,,0,-83.43800855757615,32.653732798447756
I-16,WB,18.78638912,18.78313723,925,17.17,NC,NC,NC,NC,NC,,,,,0,-83.43805206796819,32.65374464686757
I-16,WB,18.78313723,18.77875086,926,23.16,NC,NC,NC,NC,NC,,,,,0,-83.43809890642686,32.653757401893444
I-16,WB,18.77875086,18.77435692,927,23.2,NC,NC,NC,NC,NC,,,,,0,-83.43816208514995,32.65377460724828
I-16,WB,18.77435692,18.77016753,928,22.12,NC,NC,NC,NC,NC,,,,,0,-83.43822537298756,32.6537918431268
I-16,WB,18.77016753,18.76712965,929,16.04,NC,NC,NC,NC,NC,,,,,0,-83.43828571466415,32.65380827761983
I-16,WB,18.76712965,18.76390048,930,17.05,NC,NC,NC,NC,NC,,,,,0,-83.43832947056009,32.65382019586625
I-16,WB,18.76390048,18.75950654,931,23.2,NC,NC,NC,NC,NC,,,,,0,-83.4383759783394,32.65383370169998
I-16,WB,18.75950654,18.75508419,932,23.35,L1,L1,L1,L1,L1,,,,,0,-83.43843925045383,32.65385490205272
I-16,WB,18.75508419,18.75069782,933,23.16,NC,NC,NC,NC,NC,,,,,0,-83.4385029316539,32.65387623994397
I-16,WB,18.75069782,18.74651979,934,22.06,NC,NC,NC,NC,NC,,,,,0,-83.43856609467588,32.65389740467307
I-16,WB,18.74651979,18.74346865,935,16.11,NC,NC,NC,NC,NC,,,,,0,-83.43862625772582,32.6539175646026
I-16,WB,18.74346865,18.73908418,936,23.15,NC,NC,NC,NC,NC,,,,,0,-83.43867019366041,32.65393228729018
I-16,WB,18.73908418,18.73491183,937,22.03,NC,NC,NC,NC,NC,,,,,0,-83.43873332940645,32.65395344411547
I-16,WB,18.73491183,18.73190047,938,15.9,NC,NC,NC,NC,NC,,,,,0,-83.43879341063567,32.65397357780877
I-16,WB,18.73190047,18.72868645,939,16.97,NC,NC,NC,NC,NC,,,,,0,-83.43883677384618,32.653988109434344
I-16,WB,18.72868645,18.72430577,940,23.13,NC,NC,NC,NC,NC,,,,,0,-83.43888305520915,32.654003619219836
I-16,WB,18.72430577,18.7198588,941,23.48,SS,SS,SS,SS,SS,,,,,0,-83.43894613640575,32.65402475935936
I-16,WB,18.7198588,18.71568645,942,22.03,T2,T2,T2,T2,T2,,,,,0,-83.439010172137,32.65404621987677
I-16,WB,18.71568645,18.71267508,943,15.9,NC,NC,NC,NC,NC,,,,,0,-83.43907025336055,32.65406635555957
I-16,WB,18.71267508,18.70828872,944,23.16,T2,T2,T2,T2,T2,,,,,0,-83.43911361656693,32.65408088862928
I-16,WB,18.70828872,18.70411637,945,22.03,NC,NC,NC,T2,T2,,,,,0,-83.43917677957585,32.654102057951874
I-16,WB,18.70411637,18.70109364,946,15.96,NC,NC,NC,NC,NC,,,,,0,-83.43923686079586,32.654122194859724
I-16,WB,18.70109364,18.69787773,947,16.98,T2,T2,T2,T2,T2,,,,,0,-83.43928038763438,32.65413678366571
I-16,WB,18.69787773,18.69558417,948,12.11,R,R,R,R,R,1.0,2015.0,,,1,-83.43932669626258,32.65415230509741
I-16,WB,18.69558417,18.69342129,949,11.42,R,R,R,R,R,,,,,1,-83.4393597232048,32.654163375028325
I-16,WB,18.69342129,18.69173758,950,8.89,R,R,R,R,R,1.0,2015.0,1.0,,1,-83.4393908683473,32.65417381434714
I-16,WB,18.69173758,18.68905765,951,14.15,R,R,R,R,R,1.0,2015.0,1.0,,1,-83.43941511355868,32.65418194101472
I-16,WB,18.68905765,18.68465803,952,23.23,T2,T2,T2,T2,SS,,,,,0,-83.4394537040803,32.654194876184455
I-16,WB,18.68465803,18.68030007,953,23.01,T2,T2,T2,T2,T2,,,,,0,-83.4395170579885,32.65421611219664
I-16,WB,18.68030007,18.67725841,954,16.06,SS,SS,SS,SS,SS,,,,,0,-83.4395798119012,32.65423714760904
I-16,WB,18.67725841,18.67400651,955,17.17,T2,T2,T2,T2,T2,,,,,0,-83.43962361145859,32.65425182975199
I-16,WB,18.67400651,18.66963719,956,23.07,T2,T2,T2,T2,T2,,,,,0,-83.43967043825725,32.65426752694446
I-16,WB,18.66963719,18.66547431,957,21.98,NC,NC,NC,NC,NC,,,,,0,-83.43973335580078,32.654288618497105
I-16,WB,18.66547431,18.66106901,958,23.26,NC,NC,NC,NC,NC,,,,,0,-83.43979330064563,32.6543087140375
I-16,WB,18.66106901,18.65784742,959,17.01,L1,L1,L1,L1,L1,,,,,0,-83.43985673636239,32.65432998038342
I-16,WB,18.65784742,18.65455575,960,17.38,NC,NC,NC,NC,NC,,,,,0,-83.4399031267972,32.65434553281206
I-16,WB,18.65341749,18.64924514,962,22.03,T2,T2,T2,T2,T2,,,,,0,-83.43995052631159,32.654361423862355
I-16,WB,18.64924514,18.64606711,963,16.78,T2,T2,T2,T2,T2,,,,,0,-83.44001060751276,32.654381567014745
I-16,WB,18.64606711,18.64171105,964,23.0,T2,SS,SS,SS,SS,,,,,0,-83.44005637067787,32.6543969102216
I-16,WB,18.64171105,18.63731711,965,23.2,T2,T2,T2,T2,T2,,,,,0,-83.440119097303,32.65441794135715
I-16,WB,18.63731711,18.63429248,966,15.97,NC,NC,T2,T2,T2,,,,,0,-83.4401823693748,32.654439156050444
I-16,WB,18.63429248,18.63104059,967,17.17,NC,NC,NC,NC,T2,,,,,0,-83.44022592346747,32.65445375989947
I-16,WB,18.63104059,18.62665233,968,23.17,T2,T2,T2,T2,T2,,,,,0,-83.440272750252,32.65446946149669
I-16,WB,18.62665233,18.62223187,969,23.34,NC,NC,NC,NC,NC,,,,,0,-83.44033594050002,32.65449065063605
I-16,WB,18.62223187,18.6178474,970,23.15,T2,SS,SS,SS,SS,,,,,0,-83.44039959437605,32.654511996211866
I-16,WB,18.6178474,18.61461066,971,17.09,T2,T2,T2,T2,T2,,,,,0,-83.44046273007115,32.6545331692297
I-16,WB,18.61461066,18.61021672,972,23.2,T2,T2,T2,T2,T2,,,,,0,-83.44050933866339,32.65454880104418
I-16,WB,18.61021672,18.60663149,973,18.93,CC,CC,CC,CC,SS,,,,,0,-83.44057259589755,32.65457290742233
I-16,WB,18.60548376,18.60302543,975,12.98,R,R,R,R,R,,,,,1,-83.44062419190429,32.654596203798754
I-16,WB,18.60302543,18.59980952,976,16.98,CC,SS,SS,SS,SS,,,,,0,-83.44065957046475,32.65461217801242
I-16,WB,18.59980952,18.59539474,977,23.31,T2,T2,T2,T2,T2,,,,,0,-83.44070585150806,32.65463307524517
I-16,WB,18.59539474,18.5910027,978,23.19,NC,NC,NC,NC,NC,,,,,0,-83.4407693857298,32.65466176334883
I-16,WB,18.5910027,18.5868133,979,22.12,NC,NC,NC,NC,T2,,,,,0,-83.44083259287456,32.65469030443163
I-16,WB,18.5868133,18.58377163,980,16.06,NC,NC,NC,NC,NC,,,,,0,-83.44089288360281,32.65471752923876
I-16,WB,18.58377163,18.57918641,981,24.21,NC,NC,NC,NC,T2,,,,,0,-83.44093665706856,32.654737295928314
I-16,WB,18.57918641,18.57503678,982,21.91,NC,NC,NC,NC,T2,,,,,0,-83.44100264433948,32.65476709425101
I-16,WB,18.57503678,18.57190231,983,16.55,NC,NC,NC,NC,NC,,,,,0,-83.4410623626809,32.65479406232413
I-16,WB,18.57190231,18.56860875,984,17.39,NC,NC,NC,NC,NC,,,,,0,-83.4411074716957,32.65481443342843
I-16,WB,18.56860875,18.56403867,985,24.13,SS,SS,SS,SS,SS,,,,,0,-83.44115487023005,32.65483583885711
I-16,WB,18.56403867,18.55987579,986,21.98,NC,NC,NC,NC,NC,,,,,0,-83.4412206394418,32.65486554121834
I-16,WB,18.55987579,18.55566367,987,22.24,T2,T2,T2,T2,T2,,,,,0,-83.44128054856775,32.65489259776546
I-16,WB,18.55566367,18.55243261,988,17.06,NC,NC,NC,T2,T2,,,,,0,-83.44134116635227,32.65491997503233
I-16,WB,18.55243261,18.54804624,989,23.16,T2,T2,T2,T2,T2,,,,,0,-83.44138766542426,32.65494097624199
I-16,WB,18.54804624,18.54501594,990,16.0,NC,NC,NC,NC,NC,,,,,0,-83.44145079077391,32.65496948730709
I-16,WB,18.54501594,18.54057654,991,23.44,T2,T2,T2,T2,T2,,,,,0,-83.44149440068534,32.65498918454953
I-16,WB,18.54057654,18.53642692,992,21.91,T2,T2,T2,T2,T2,,,,,0,-83.44155828920304,32.65501804165341
I-16,WB,18.53642692,18.53338525,993,16.06,NC,NC,NC,NC,NC,,,,,0,-83.44161800751995,32.655045015935585
I-16,WB,18.53338525,18.53016745,994,16.99,NC,NC,T1,T2,T2,,,,,0,-83.44166178096228,32.6550647885592
I-16,WB,18.53016745,18.52575836,995,23.28,T2,SS,SS,SS,SS,,,,,0,-83.44170808922841,32.65508570662933
I-16,WB,18.52575836,18.52159358,996,21.99,T2,T2,SS,SS,SS,,,,,0,-83.44177154163465,32.65511436969241
I-16,WB,18.52159358,18.51836631,997,17.04,NC,NC,NC,NC,NC,,,,,0,-83.4418314779885,32.65514144539127
